date,raw_pnl,gross_mult,pnl,equity
2019-12-17,-453.56000000000006,1.0,-453.56000000000006,499581.41999999946
2019-12-18,570.5799999999999,1.0,570.5799999999999,500151.9999999995
2019-12-19,2393.42,1.0,2393.42,502545.41999999946
2019-12-20,153.85,1.0,153.85,502699.26999999944
2019-12-23,1337.9,1.0,1337.9,504037.16999999946
2019-12-24,3639.83,1.0,3639.83,507676.9999999995
2019-12-26,3898.08,1.0,3898.08,511575.0799999995
2019-12-27,116.49000000000001,1.0,116.49000000000001,511691.5699999995
2019-12-30,1435.46,1.0,1435.46,513127.0299999995
2019-12-31,2712.5099999999998,1.0,2712.5099999999998,515839.5399999995
2020-01-02,11919.43,1.0,11919.43,527758.9699999995
2020-01-03,2396.16,1.0,2396.16,530155.1299999995
2020-01-06,17827.83,1.0,17827.83,547982.9599999995
2020-01-07,956.2399999999999,1.0,956.2399999999999,548939.1999999995
2020-01-08,6067.52,1.0,6067.52,555006.7199999995
2020-01-09,930.83,1.0,930.83,555937.5499999995
2020-01-10,815.77,1.0,815.77,556753.3199999995
2020-01-13,386.79,1.0,386.79,557140.1099999995
2020-01-14,2211.29,1.0,2211.29,559351.3999999996
2020-01-15,-3457.97,1.0,-3457.97,555893.4299999996
2020-01-16,-1262.97,1.0,-1262.97,554630.4599999996
2020-01-17,1424.94,1.0,1424.94,556055.3999999996
2020-01-20,866.83,1.0,866.83,556922.2299999995
2020-01-21,95.48000000000005,1.0,95.48000000000005,557017.7099999995
2020-01-22,-683.8,1.0,-683.8,556333.9099999995
2020-01-23,-435.55999999999995,1.0,-435.55999999999995,555898.3499999994
2020-01-24,3066.36,1.0,3066.36,558964.7099999994
2020-01-27,7067.379999999999,1.0,7067.379999999999,566032.0899999994
2020-01-28,871.3599999999999,1.0,871.3599999999999,566903.4499999994
2020-01-29,1186.6599999999999,1.0,1186.6599999999999,568090.1099999994
2020-01-30,3139.2799999999997,1.0,3139.2799999999997,571229.3899999994
2020-01-31,-1832.5200000000004,1.0,-1832.5200000000004,569396.8699999994
2020-02-03,-3500.0299999999997,1.0,-3500.0299999999997,565896.8399999994
2020-02-04,4590.49,1.0,4590.49,570487.3299999994
2020-02-05,4742.24,1.0,4742.24,575229.5699999994
2020-02-06,991.6999999999999,1.0,991.6999999999999,576221.2699999993
2020-02-07,-1074.3899999999999,1.0,-1074.3899999999999,575146.8799999993
2020-02-10,343.61999999999983,1.0,343.61999999999983,575490.4999999993
2020-02-11,8603.61,1.0,8603.61,584094.1099999993
2020-02-12,-150.81,1.0,-150.81,583943.2999999992
2020-02-13,-4672.15,1.0,-4672.15,579271.1499999992
2020-02-14,1149.6599999999999,1.0,1149.6599999999999,580420.8099999992
2020-02-17,255.48000000000002,1.0,255.48000000000002,580676.2899999992
2020-02-18,7212.03,1.0,7212.03,587888.3199999993
2020-02-19,-1462.2399999999998,1.0,-1462.2399999999998,586426.0799999993
2020-02-20,774.5099999999996,1.0,774.5099999999996,587200.5899999993
2020-02-21,6973.330000000001,1.0,6973.330000000001,594173.9199999992
2020-02-24,19348.030000000002,1.0,19348.030000000002,613521.9499999993
2020-02-25,-952.78,1.0,-952.78,612569.1699999992
2020-02-26,113.89999999999999,1.0,113.89999999999999,612683.0699999993
2020-02-27,-767.16,1.0,-767.16,611915.9099999992
2020-02-28,-1351.8,1.0,-1351.8,610564.1099999992
2020-03-02,-776.2499999999999,1.0,-776.2499999999999,609787.8599999992
2020-03-03,-506.30999999999995,1.0,-506.30999999999995,609281.5499999991
2020-03-04,0.0,1.0,0.0,609281.5499999991
2020-03-05,-385.1500000000001,1.0,-385.1500000000001,608896.3999999991
2020-03-06,-2807.8100000000004,1.0,-2807.8100000000004,606088.589999999
2020-03-09,-247.76,1.0,-247.76,605840.829999999
2020-03-10,77.69,1.0,77.69,605918.519999999
2020-03-11,-1683.8700000000001,1.0,-1683.8700000000001,604234.649999999
2020-03-12,-1775.7299999999998,1.0,-1775.7299999999998,602458.919999999
2020-03-13,5600.42,1.0,5600.42,608059.339999999
2020-03-16,-1424.01,1.0,-1424.01,606635.329999999
2020-03-17,0.0,1.0,0.0,606635.329999999
2020-03-18,2226.72,1.0,2226.72,608862.049999999
2020-03-19,-273.58000000000004,1.0,-273.58000000000004,608588.469999999
2020-03-20,1834.4899999999998,1.0,1834.4899999999998,610422.959999999
2020-03-23,12724.989999999998,1.0,12724.989999999998,623147.949999999
2020-03-24,-665.82,1.0,-665.82,622482.1299999991
2020-03-25,-215.26999999999992,1.0,-215.26999999999992,622266.859999999
2020-03-26,-2269.22,1.0,-2269.22,619997.6399999991
2020-03-27,-166.3,1.0,-166.3,619831.339999999
2020-03-30,742.53,1.0,742.53,620573.8699999991
2020-03-31,2183.64,1.0,2183.64,622757.5099999991
2020-04-01,394.5,1.0,394.5,623152.0099999991
2020-04-02,-1176.02,1.0,-1176.02,621975.9899999991
2020-04-03,-562.24,1.0,-562.24,621413.7499999991
2020-04-06,4320.34,1.0,4320.34,625734.089999999
2020-04-07,273.71999999999997,1.0,273.71999999999997,626007.809999999
2020-04-08,13.6,1.0,13.6,626021.409999999
2020-04-09,1409.4,1.0,1409.4,627430.809999999
2020-04-10,775.6300000000001,1.0,775.6300000000001,628206.439999999
2020-04-13,5892.0,1.0,5892.0,634098.439999999
2020-04-14,2115.05,1.0,2115.05,636213.4899999991
2020-04-15,0.0,1.0,0.0,636213.4899999991
2020-04-16,2635.86,1.0,2635.86,638849.349999999
2020-04-17,1222.3600000000001,1.0,1222.3600000000001,640071.709999999
2020-04-20,1033.65,1.0,1033.65,641105.359999999
2020-04-21,220.2100000000001,1.0,220.2100000000001,641325.569999999
2020-04-22,721.24,1.0,721.24,642046.809999999
2020-04-23,1378.38,1.0,1378.38,643425.189999999
2020-04-24,58.8,1.0,58.8,643483.9899999991
2020-04-27,198.01999999999998,1.0,198.01999999999998,643682.0099999991
2020-04-28,1710.1499999999996,1.0,1710.1499999999996,645392.1599999991
2020-04-29,2285.21,1.0,2285.21,647677.3699999991
2020-04-30,3234.9199999999996,1.0,3234.9199999999996,650912.2899999991
2020-05-01,-134.89999999999998,1.0,-134.89999999999998,650777.3899999991
2020-05-04,1229.22,1.0,1229.22,652006.609999999
2020-05-05,584.1099999999999,1.0,584.1099999999999,652590.719999999
2020-05-06,-606.8800000000001,1.0,-606.8800000000001,651983.839999999
2020-05-07,2840.77,1.0,2840.77,654824.609999999
2020-05-08,-1409.6,1.0,-1409.6,653415.0099999991
2020-05-11,874.9900000000001,1.0,874.9900000000001,654289.9999999991
2020-05-12,46.81,1.0,46.81,654336.8099999991
2020-05-13,701.5,1.0,701.5,655038.3099999991
2020-05-14,2606.02,1.0,2606.02,657644.3299999991
2020-05-15,2154.85,1.0,2154.85,659799.1799999991
2020-05-18,194.95000000000005,1.0,194.95000000000005,659994.1299999991
2020-05-19,-219.02999999999997,1.0,-219.02999999999997,659775.099999999
2020-05-20,1113.67,1.0,1113.67,660888.7699999991
2020-05-21,-125.19,1.0,-125.19,660763.5799999991
2020-05-22,474.36,1.0,474.36,661237.9399999991
2020-05-25,964.43,1.0,964.43,662202.3699999992
2020-05-26,1052.3500000000001,1.0,1052.3500000000001,663254.7199999992
2020-05-27,5199.43,1.0,5199.43,668454.1499999992
2020-05-28,65.39999999999999,1.0,65.39999999999999,668519.5499999992
2020-05-29,505.28999999999996,1.0,505.28999999999996,669024.8399999993
2020-06-01,439.49000000000007,1.0,439.49000000000007,669464.3299999993
2020-06-02,846.8399999999999,1.0,846.8399999999999,670311.1699999992
2020-06-03,376.14999999999986,1.0,376.14999999999986,670687.3199999993
2020-06-04,-1966.91,1.0,-1966.91,668720.4099999992
2020-06-05,2232.53,1.0,2232.53,670952.9399999992
2020-06-08,94.07,1.0,94.07,671047.0099999992
2020-06-09,-1923.9,1.0,-1923.9,669123.1099999992
2020-06-10,1236.2,1.0,1236.2,670359.3099999991
2020-06-11,1451.8600000000001,1.0,1451.8600000000001,671811.1699999991
2020-06-12,-983.7900000000001,1.0,-983.7900000000001,670827.3799999991
2020-06-15,2317.76,1.0,2317.76,673145.1399999991
2020-06-16,332.93999999999994,1.0,332.93999999999994,673478.079999999
2020-06-17,492.45000000000005,1.0,492.45000000000005,673970.529999999
2020-06-18,251.33999999999997,1.0,251.33999999999997,674221.869999999
2020-06-19,-790.9,1.0,-790.9,673430.9699999989
2020-06-22,2623.83,1.0,2623.83,676054.7999999989
2020-06-23,-3036.1000000000004,1.0,-3036.1000000000004,673018.6999999989
2020-06-24,1360.7299999999998,1.0,1360.7299999999998,674379.4299999989
2020-06-25,2343.0499999999997,1.0,2343.0499999999997,676722.4799999989
2020-06-26,1653.35,1.0,1653.35,678375.8299999989
2020-06-29,271.8399999999999,1.0,271.8399999999999,678647.6699999989
2020-06-30,3530.37,1.0,3530.37,682178.0399999989
2020-07-01,1146.88,1.0,1146.88,683324.9199999989
2020-07-02,843.2000000000003,1.0,843.2000000000003,684168.1199999988
2020-07-03,0.0,1.0,0.0,684168.1199999988
2020-07-06,2228.39,1.0,2228.39,686396.5099999988
2020-07-07,581.0500000000002,1.0,581.0500000000002,686977.5599999989
2020-07-08,8033.219999999999,1.0,8033.219999999999,695010.7799999989
2020-07-09,4453.400000000001,1.0,4453.400000000001,699464.1799999989
2020-07-10,230.00999999999996,1.0,230.00999999999996,699694.1899999989
2020-07-13,-1343.63,1.0,-1343.63,698350.5599999989
2020-07-14,1188.79,1.0,1188.79,699539.3499999989
2020-07-15,595.65,1.0,595.65,700134.999999999
2020-07-16,-3133.0400000000004,1.0,-3133.0400000000004,697001.9599999989
2020-07-17,-1001.77,1.0,-1001.77,696000.1899999989
2020-07-20,100.09000000000006,1.0,100.09000000000006,696100.2799999989
2020-07-21,5632.61,1.0,5632.61,701732.8899999988
2020-07-22,11687.93,1.0,11687.93,713420.8199999989
2020-07-23,7489.240000000001,1.0,7489.240000000001,720910.0599999989
2020-07-24,-863.3000000000001,1.0,-863.3000000000001,720046.7599999988
2020-07-27,1953.3,1.0,1953.3,722000.0599999989
2020-07-28,1549.49,1.0,1549.49,723549.5499999989
2020-07-29,-684.54,1.0,-684.54,722865.0099999988
2020-07-30,4097.409999999999,1.0,4097.409999999999,726962.4199999989
2020-07-31,-5868.299999999999,1.0,-5868.299999999999,721094.1199999988
2020-08-03,1022.3499999999999,1.0,1022.3499999999999,722116.4699999988
2020-08-04,883.01,1.0,883.01,722999.4799999988
2020-08-05,2861.83,1.0,2861.83,725861.3099999988
2020-08-06,597.84,1.0,597.84,726459.1499999987
2020-08-07,450.90999999999997,1.0,450.90999999999997,726910.0599999988
2020-08-10,928.25,1.0,928.25,727838.3099999988
2020-08-11,-458.5500000000002,1.0,-458.5500000000002,727379.7599999987
2020-08-12,-67.50999999999996,1.0,-67.50999999999996,727312.2499999987
2020-08-13,-48.08,1.0,-48.08,727264.1699999988
2020-08-14,70.39,1.0,70.39,727334.5599999988
2020-08-17,3565.8599999999997,1.0,3565.8599999999997,730900.4199999988
2020-08-18,2069.43,1.0,2069.43,732969.8499999988
2020-08-19,571.6800000000001,1.0,571.6800000000001,733541.5299999989
2020-08-20,201.34,1.0,201.34,733742.8699999988
2020-08-21,1220.18,1.0,1220.18,734963.0499999989
2020-08-24,3611.2,1.0,3611.2,738574.2499999988
2020-08-25,645.71,1.0,645.71,739219.9599999988
2020-08-26,-232.47999999999996,1.0,-232.47999999999996,738987.4799999988
2020-08-27,1346.22,1.0,1346.22,740333.6999999988
2020-08-28,-355.93,1.0,-355.93,739977.7699999987
2020-08-31,-1487.9199999999998,1.0,-1487.9199999999998,738489.8499999987
2020-09-01,3868.32,1.0,3868.32,742358.1699999986
2020-09-02,563.7,1.0,563.7,742921.8699999986
2020-09-03,5453.09,1.0,5453.09,748374.9599999986
2020-09-04,1700.97,1.0,1700.97,750075.9299999985
2020-09-07,0.0,1.0,0.0,750075.9299999985
2020-09-08,857.3700000000001,1.0,857.3700000000001,750933.2999999985
2020-09-09,-1047.19,1.0,-1047.19,749886.1099999986
2020-09-10,69.55999999999997,1.0,69.55999999999997,749955.6699999986
2020-09-11,152.87,1.0,152.87,750108.5399999986
2020-09-14,649.7499999999999,1.0,649.7499999999999,750758.2899999986
2020-09-15,-1010.9200000000001,1.0,-1010.9200000000001,749747.3699999986
2020-09-16,-3801.8999999999996,1.0,-3801.8999999999996,745945.4699999986
2020-09-17,-1557.91,1.0,-1557.91,744387.5599999985
2020-09-18,-2083.94,1.0,-2083.94,742303.6199999986
2020-09-21,7071.9800000000005,1.0,7071.9800000000005,749375.5999999986
2020-09-22,724.3100000000001,1.0,724.3100000000001,750099.9099999986
2020-09-23,3297.59,1.0,3297.59,753397.4999999986
2020-09-24,1559.24,1.0,1559.24,754956.7399999986
2020-09-25,227.64999999999998,1.0,227.64999999999998,755184.3899999986
2020-09-28,-1389.3300000000002,1.0,-1389.3300000000002,753795.0599999987
2020-09-29,641.64,1.0,641.64,754436.6999999987
2020-09-30,1236.9099999999999,1.0,1236.9099999999999,755673.6099999987
2020-10-01,2935.9299999999994,1.0,2935.9299999999994,758609.5399999988
2020-10-02,1539.9099999999999,1.0,1539.9099999999999,760149.4499999988
2020-10-05,16.689999999999998,1.0,16.689999999999998,760166.1399999987
2020-10-06,3582.83,1.0,3582.83,763748.9699999987
